Date;AirLiquide;Microsoft;Apple;Sanofi;LVMH;SP500;CAC40
18/12/2020;111.07;218.59;126.65;78.6;499.55;3709.4;5527.84
21/12/2020;109.21;222.59;128.23;76.8;490.2;3694.9;5393.34
22/12/2020;110;223.94;131.88;78.55;492.3;3687.3;5466.86
23/12/2020;111.16;221.02;130.96;77.9;496.1;3690;5527.59
24/12/2020;111.16;222.75;131.97;77.93;496.45;3703.1;5522.01
28/12/2020;112.73;224.96;136.69;78.25;504;3735.4;5588.38
29/12/2020;112.27;224.15;134.87;78.81;512.8;3727;5611.79
30/12/2020;111.82;221.68;133.72;78.45;513.1;3732;5599.41
31/12/2020;110.95;222.42;132.69;78.29;510.9;3756.1;5551.41
04/01/2021;112.77;217.69;129.41;78.59;512.1;3700.7;5588.96
05/01/2021;111.57;217.9;131.01;78.58;506.2;3726.9;5564.6
06/01/2021;111.82;212.25;126.6;78.1;502.3;3748.1;5630.6
07/01/2021;112.69;218.29;130.92;77.31;515.3;3803.8;5669.85
08/01/2021;113.35;219.62;132.05;78.38;525.3;3824.7;5706.88
11/01/2021;112.56;217.49;128.98;78.83;522.4;3799.6;5662.43
12/01/2021;110.74;214.93;128.8;78.78;515.8;3801.2;5650.97
13/01/2021;111.82;216.34;130.89;78.62;512.1;3809.8;5662.67
14/01/2021;111.03;213.02;128.91;80.55;508;3795.5;5681.14
15/01/2021;109.42;212.65;127.14;81.1;493.95;3768.2;5611.69
18/01/2021;109.83;;;81.2;499.65;;5617.27
19/01/2021;109.38;216.44;127.83;82.8;491.05;3798.9;5598.61
20/01/2021;108.26;224.34;132.03;81.92;507.7;3851.8;5628.44
21/01/2021;108.39;224.97;136.87;81;507.6;3853.1;5590.79
22/01/2021;109.13;225.95;139.07;81.04;511.5;3841.5;5559.57
25/01/2021;108.6;229.53;142.92;81.07;501.9;3855.4;5472.36
26/01/2021;111.53;232.33;143.16;80.65;508;3849.6;5523.52
27/01/2021;112.81;232.9;142.06;78.66;506.4;3750.8;5459.62
28/01/2021;112.73;238.93;137.09;78.68;517;3787.4;5510.52
29/01/2021;111.57;231.96;131.96;76.75;498.3;3714.2;5399.21
01/02/2021;112.48;239.65;134.14;77.8;507.7;3773.9;5461.68
02/02/2021;112.27;239.51;134.99;78.19;524.9;3826.3;5563.11
03/02/2021;112.81;243;133.94;77.32;524.5;3830.2;5563.05
04/02/2021;112.69;242.01;137.39;78.42;525.1;3871.7;5608.54
05/02/2021;112.6;242.2;136.76;79.59;528.7;3886.8;5659.26
08/02/2021;113.06;242.47;136.91;80.35;527.9;3915.6;5686.03
09/02/2021;113.64;243.77;136.01;80.16;537;3911.2;5691.54
10/02/2021;111.36;242.82;135.39;79.05;529.5;3909.9;5670.8
11/02/2021;111.53;244.49;135.13;77.4;531.5;3916.4;5669.82
12/02/2021;111.49;244.99;135.37;77.75;529.3;3934.8;5703.67
15/02/2021;110.95;;;78.13;535.9;;5786.25
16/02/2021;110.04;243.7;133.19;77.63;539.8;3932.6;5786.53
17/02/2021;110.37;244.2;130.84;78.37;535;3931.3;5765.84
18/02/2021;109.92;243.79;129.71;77.83;534;3914;5728.33
19/02/2021;109.21;240.97;129.87;76.61;541.8;3906.7;5773.55
22/02/2021;108.35;234.51;126;75.9;542.9;3876.5;5767.44
23/02/2021;107.73;233.27;125.86;76.22;539.4;3881.4;5779.84
24/02/2021;106.86;234.55;125.35;76.23;532.8;3925.4;5797.98
25/02/2021;104.79;228.99;120.99;75.26;531;3829.3;5783.89
26/02/2021;103.06;232.38;121.26;75.4;525;3811.2;5703.22
01/03/2021;105.29;236.94;127.79;76.02;537.1;3901.8;5792.79
02/03/2021;104.88;233.87;125.12;75.94;539.3;3870.3;5809.73
03/03/2021;104.3;227.56;122.06;74.96;543.8;3819.7;5830.06
04/03/2021;105.33;226.73;120.13;76.35;533.9;3768.5;5830.65
05/03/2021;105.33;231.6;121.42;76.98;523.2;3841.9;5782.65
08/03/2021;108.14;227.39;116.36;77.96;534.9;3821.3;5902.99
09/03/2021;107.89;233.78;121.08;79.04;540.7;3875.4;5924.97
10/03/2021;111.03;232.42;119.98;80.47;553;3898.8;5990.55
11/03/2021;110.41;237.13;121.96;79.76;564.5;3939.3;6033.76
12/03/2021;109.92;235.75;121.03;79.5;563.4;3943.3;6046.55
15/03/2021;110.29;234.81;123.99;81.2;558.2;3968.9;6035.97
16/03/2021;111.98;237.71;125.57;82.3;560.3;3962.7;6055.43
17/03/2021;111.98;237.04;124.76;81.39;568.2;3974.1;6054.82
18/03/2021;112.98;230.72;120.53;81.84;566.3;3915.5;6062.79
19/03/2021;112.19;230.35;119.99;83.26;557.4;3913.1;5997.96
22/03/2021;113.35;235.99;123.39;82.33;556.6;3940.6;5968.48
23/03/2021;114.5;237.58;122.54;82.04;554.2;3910.5;5945.3
24/03/2021;112.48;235.46;120.09;81.47;553.4;3889.1;5947.29
25/03/2021;113.26;232.34;120.59;82.7;555.6;3909.5;5952.41
26/03/2021;112.98;236.48;121.21;83.13;554.9;3974.5;5988.81
29/03/2021;114.67;235.24;121.39;84.04;554.9;3971.1;6015.51
30/03/2021;114.92;231.85;119.9;83.42;573.5;3958.6;6088.04
31/03/2021;115.12;235.77;122.15;83.81;568.1;3972.9;6067.23
01/04/2021;115.36;242.35;123;83.76;571.7;4019.9;6102.96
05/04/2021;;249.07;125.9;;;4077.9;
06/04/2021;115.95;247.86;126.21;83.91;576.8;4073.9;6131.34
07/04/2021;115.47;249.9;127.9;83.68;577.2;4079.9;6130.66
08/04/2021;116;253.25;130.36;84.27;586.1;4097.2;6165.72
09/04/2021;116.4;255.85;132.99;84.62;588.3;4128.8;6169.41
12/04/2021;116.05;255.91;131.24;84.25;589.7;4128;6161.68
13/04/2021;116.94;258.49;134.43;83.63;594.8;4141.6;6184.1
14/04/2021;115.7;255.59;132.03;83.56;611.8;4124.7;6208.58
15/04/2021;116.5;259.5;134.5;84.17;616.7;4170.4;6234.14
16/04/2021;116.69;260.74;134.16;84.57;630;4185.5;6287.07
19/04/2021;116.6;258.74;134.84;85.76;624.9;4163.3;6296.69
20/04/2021;115.44;258.26;133.11;85.61;605.3;4134.9;6165.11
21/04/2021;116.18;260.58;133.5;86.39;624.6;4173.4;6210.55
22/04/2021;116.81;257.17;131.94;86.1;632;4135;6267.28
23/04/2021;116.81;261.15;134.32;84.89;628.1;4180.2;6257.94
26/04/2021;116.99;261.55;134.72;84.93;625.8;4187.6;6275.52
27/04/2021;117.27;261.97;134.39;84.95;632.7;4186.7;6273.76
28/04/2021;117.02;254.56;133.58;87.01;633.2;4183.2;6306.98
29/04/2021;117.11;252.51;133.48;86.39;635.7;4211.5;6302.57
30/04/2021;115.8;252.18;131.46;86.81;626.2;4181.2;6269.48
03/05/2021;116.17;251.86;132.54;86.24;630.6;4192.7;6307.9
04/05/2021;115.57;247.79;127.85;86.4;618.9;4164.7;6251.75
05/05/2021;116.71;246.47;128.1;84.15;631.8;4167.6;6339.47
06/05/2021;118.36;249.73;129.74;83.86;625.3;4201.6;6357.09
07/05/2021;118.41;252.46;130.21;84.99;631.4;4232.6;6385.51
10/05/2021;118.43;247.18;126.85;85.92;625;4188.4;6385.99
11/05/2021;116.63;246.23;125.91;84.71;612.3;4152.1;6267.39
12/05/2021;116.15;239;122.77;85.55;610.2;4063;6279.35
13/05/2021;116.86;243.03;124.97;86.15;616;4112.5;6288.33
14/05/2021;117.44;248.15;127.45;86.27;628.1;4173.9;6385.14
17/05/2021;115.34;245.18;126.27;87.18;624;4163.3;6367.35
18/05/2021;114.46;243.08;124.85;86.78;623;4127.8;6353.67
19/05/2021;113.65;243.12;124.69;86.35;619.1;4115.7;6262.55
20/05/2021;115.21;246.48;127.31;87.64;628.9;4159.1;6343.58
21/05/2021;115.85;245.17;125.43;87.77;631.6;4155.9;6386.41
24/05/2021;116.63;250.78;127.1;87.72;637.5;4197.1;6408.49
25/05/2021;116.61;251.72;126.9;87.48;639.7;4188.1;6390.27
26/05/2021;115.95;251.49;126.85;88.2;640.6;4196;6391.6
27/05/2021;115.52;249.31;125.28;86.42;648.4;4200.9;6435.71
28/05/2021;115.34;249.68;124.61;87.5;655.8;4204.1;6484.11
31/05/2021;114.94;;;86.52;652;;6447.17
01/06/2021;115.39;247.4;124.28;85.41;657.1;4202;6489.4
02/06/2021;116.21;247.3;125.06;85.06;661;4208.1;6521.52
03/06/2021;116.17;245.71;123.54;85.03;654.3;4192.9;6507.92
04/06/2021;116.46;250.79;125.89;85.63;651.2;4229.9;6515.66
07/06/2021;116.53;253.81;125.9;85.73;657.3;4226.5;6543.56
08/06/2021;116.41;252.57;126.74;84.88;659.7;4227.3;6551.01
09/06/2021;117.34;253.59;127.13;86.05;662.5;4219.6;6563.45
10/06/2021;116.79;257.24;126.11;87.75;657.7;4239.2;6546.49
11/06/2021;116.26;257.89;127.35;88.44;668.1;4247.4;6600.66
14/06/2021;116.41;259.89;130.48;88.43;672.6;4255.1;6616.35
15/06/2021;119.45;258.36;129.64;88.4;677.8;4246.6;6639.52
16/06/2021;121.16;257.38;130.15;88.51;682.3;4223.7;6652.65
17/06/2021;120.21;260.9;131.79;88.43;687.3;4221.9;6666.26
18/06/2021;119.5;259.43;130.46;87.52;681.1;4166.4;6569.16
21/06/2021;122.48;262.63;132.3;87.76;680.1;4224.8;6602.54
22/06/2021;124.76;265.51;133.98;87.27;681.2;4246.4;6611.5
23/06/2021;123.14;265.27;133.7;86.67;669.1;4241.8;6551.07
24/06/2021;124.89;266.69;133.41;87.14;673.2;4266.5;6631.15
25/06/2021;123.67;265.02;133.11;87.79;673.6;4280.7;6622.87
28/06/2021;123.29;268.72;134.78;88.65;667.6;4290.6;6558.02
29/06/2021;122.91;271.4;136.33;87.87;674;4291.8;6567.43
30/06/2021;122.03;270.9;136.96;87.9;661.3;4297.5;6507.83
01/07/2021;122.33;271.6;137.27;88;663.9;4319.9;6553.82
02/07/2021;122.48;277.65;139.96;87.44;663.4;4352.3;6552.86
05/07/2021;121.83;;;86.45;660.7;;6567.54
06/07/2021;121.54;277.66;142.02;86.32;655.8;4343.5;6507.48
07/07/2021;122.73;279.93;144.57;86.35;660.4;4358.1;6527.72
08/07/2021;120.55;277.42;143.24;85.33;639.2;4320.8;6396.73
09/07/2021;122.25;277.94;145.11;86.77;662.4;4369.6;6529.42
12/07/2021;123.67;277.32;144.5;88.34;666;4384.6;6559.25
13/07/2021;124.05;280.98;145.64;88.27;670.7;4369.2;6558.47
14/07/2021;123.98;282.51;149.15;88.21;671.6;4374.3;6558.38
15/07/2021;123.69;281.03;148.48;86.7;663.2;4360;6493.36
16/07/2021;123.11;280.75;146.39;87.41;654.3;4327.2;6460.08
19/07/2021;121.37;277.01;142.45;86.32;639.9;4258.5;6295.97
20/07/2021;122.1;279.32;146.15;86.64;645.1;4323.1;6346.85
21/07/2021;123.37;281.4;145.4;86.58;659.2;4358.7;6464.48
22/07/2021;123.36;286.14;146.8;87.07;660.4;4367.5;6481.59
23/07/2021;124.43;289.67;148.56;87.61;674;4411.8;6568.82
26/07/2021;123.27;289.05;148.99;87.12;673.4;4422.3;6578.6
27/07/2021;123.24;286.54;146.77;86.67;669.6;4401.5;6531.92
28/07/2021;123.72;286.22;144.98;87.13;688.2;4400.6;6609.31
29/07/2021;120.35;286.5;145.64;86.07;684;4419.1;6633.77
30/07/2021;121.14;284.91;145.86;86.43;673.9;4395.3;6612.76
02/08/2021;119.88;284.82;145.52;86.3;687;4387.2;6675.9
03/08/2021;120.4;287.12;147.36;86;695.9;4423.1;6723.81
04/08/2021;120.28;286.51;146.95;84.06;694.7;4402.7;6746.23
05/08/2021;121.42;289.52;147.06;84.68;697.4;4429.1;6781.19
06/08/2021;121.55;289.46;146.14;85.8;697.4;4436.5;6816.96
09/08/2021;121.64;288.33;146.09;86.6;697.4;4432.4;6813.18
10/08/2021;122.41;286.44;145.6;86.12;701.6;4436.8;6820.21
11/08/2021;122.88;286.95;145.86;86.18;704.8;4447.7;6857.99
12/08/2021;122.43;289.81;148.89;86.87;712;4460.8;6882.47
13/08/2021;122.96;292.85;149.1;86.99;709.8;4468;6896.04
16/08/2021;123.11;294.6;151.12;87.59;694.9;4479.7;6838.77
17/08/2021;123.44;293.08;150.19;88.82;690.5;4448.1;6819.84
18/08/2021;124.64;290.73;146.36;89.18;654.9;4400.3;6770.11
19/08/2021;125.32;296.77;146.7;89.7;613.1;4405.8;6605.89
20/08/2021;125.24;304.36;148.19;90.26;620;4441.7;6626.11
23/08/2021;124.96;304.65;149.71;89.1;636.6;4479.5;6683.1
24/08/2021;124.21;302.62;149.62;88.12;624.3;4486.2;6664.31
25/08/2021;123.95;302.01;148.36;87.58;622.1;4496.2;6676.48
26/08/2021;124.4;299.09;147.54;87.99;621.6;4470;6666.03
27/08/2021;124.56;299.72;148.6;87.72;623.1;4509.4;6681.92
30/08/2021;125.74;303.59;153.12;87.6;625;4528.8;6687.3
31/08/2021;125.47;301.88;151.83;87.16;626.8;4522.7;6680.18
01/09/2021;126.25;301.83;152.51;87.67;646.8;4524.1;6758.69
02/09/2021;125.42;301.15;153.65;87.74;647;4536.9;6763.08
03/09/2021;124.91;301.14;154.3;87.39;634.9;4535.4;6689.99
06/09/2021;125.47;;;87.34;648.7;;6743.5
07/09/2021;124.38;300.18;156.69;86.5;653;4520;6726.07
08/09/2021;124.12;300.21;155.11;84.35;648.7;4514.1;6668.89
09/09/2021;124.15;297.25;154.07;82.88;658.4;4493.3;6684.72
10/09/2021;123.6;295.71;148.97;81.44;663.5;4458.6;6663.77
13/09/2021;123.67;296.99;149.55;81.06;657;4468.7;6676.93
14/09/2021;123.19;299.79;148.12;81.39;646.8;4443.1;6652.97
15/09/2021;121.97;304.82;149.03;80.93;621.2;4480.7;6583.62
16/09/2021;122.15;305.22;148.79;81.24;628;4473.8;6622.59
17/09/2021;118.84;299.87;146.06;81.12;631;4433;6570.19
20/09/2021;116.98;294.3;142.94;81.58;618.7;4357.7;6455.81
21/09/2021;119.45;294.8;143.43;81.8;636;4354.2;6552.73
22/09/2021;119.54;298.58;145.85;82.3;643.3;4395.6;6637
23/09/2021;119.95;299.56;146.83;82.43;654.1;4449;6701.98
24/09/2021;119.17;299.35;146.92;81.59;642.9;4455.5;6638.46
27/09/2021;118.02;294.17;145.37;81.69;637.5;4443.1;6650.91
28/09/2021;115.87;283.52;141.91;81.28;617.9;4352.6;6506.5
29/09/2021;115.44;284;142.83;83.27;625.5;4359.5;6560.8
30/09/2021;114.53;281.92;141.5;82.65;620.1;4307.5;6520.01
01/10/2021;115.72;289.1;142.65;82.18;630;4357;6517.69
04/10/2021;115.02;283.11;139.14;82.62;621.1;4300.5;6477.66
05/10/2021;115.36;288.76;141.11;83.02;632.5;4345.7;6576.28
06/10/2021;114.08;293.11;142;82.52;624.8;4363.6;6493.12
07/10/2021;115.92;294.85;143.29;83.54;637.9;4399.8;6600.19
08/10/2021;115.12;294.85;142.9;83.86;627.7;4391.3;6559.99
11/10/2021;114.35;294.23;142.81;84.26;631.7;4361.2;6570.54
12/10/2021;114.33;292.88;141.51;83.07;633.9;4350.6;6548.11
13/10/2021;116.08;296.31;140.91;83.09;653.9;4363.8;6597.38
14/10/2021;117.74;302.75;143.76;83.69;667.2;4438.3;6685.21
15/10/2021;118.43;304.21;144.84;83.4;664.8;4471.4;6727.52
18/10/2021;118.15;307.29;146.55;82.23;650;4486.5;6673.1
19/10/2021;118.23;308.23;148.76;82.2;646;4519.6;6669.85
20/10/2021;118.88;307.41;149.26;83.99;656.1;4536.2;6705.61
21/10/2021;118.64;310.76;149.48;83.51;659.7;4549.8;6686.17
22/10/2021;118.25;309.16;148.69;84.67;667.3;4544.9;6733.69
25/10/2021;118.12;308.13;148.64;85.08;659.8;4566.5;6712.87
26/10/2021;118.53;310.11;149.32;85.2;665;4574.8;6766.51
27/10/2021;119.44;323.17;148.85;85.32;664.3;4551.7;6753.52
28/10/2021;118.68;324.35;152.57;85.54;671.7;4596.4;6804.22
29/10/2021;119.21;331.62;149.8;85.98;677.2;4605.4;6830.34
01/11/2021;119.9;329.37;148.96;87.84;683.4;4613.7;6893.29
02/11/2021;120.43;333.13;150.02;89.14;684.8;4630.6;6927.03
03/11/2021;122.1;334;151.49;89.77;682.5;4660.6;6950.65
04/11/2021;123.5;336.44;150.96;89.22;692.5;4680.1;6987.79
05/11/2021;123.92;336.06;151.28;88;708.9;4697.5;7040.79
08/11/2021;124.35;336.99;150.44;87.75;707.4;4701.7;7047.48
09/11/2021;124.71;335.95;150.81;88.15;707.3;4685.2;7043.27
10/11/2021;125.67;330.8;147.92;89.35;698.6;4646.7;7045.16
11/11/2021;125.9;332.43;147.87;89.42;705.4;4649.3;7059.55
12/11/2021;126.26;336.72;149.99;88.75;722.9;4682.9;7091.4
15/11/2021;125.6;336.07;150;89.6;720.8;4682.8;7128.63
16/11/2021;124.84;339.51;151;89.7;729.7;4700.9;7152.6
17/11/2021;125.36;339.12;153.49;90.13;726.1;4688.7;7156.85
18/11/2021;125.62;341.27;157.87;87.81;728.5;4704.5;7141.98
19/11/2021;126.86;343.11;160.55;88.44;733.5;4698;7112.29
22/11/2021;126.79;339.83;161.02;88.89;728.3;4682.9;7105
23/11/2021;125.16;337.68;161.41;87.92;718.1;4690.7;7044.62
24/11/2021;125.36;337.91;161.94;86.85;726.1;4701.5;7042.23
25/11/2021;125.09;;;86.2;734.7;;7075.87
26/11/2021;122.76;329.68;156.81;84.57;692;4594.6;6739.73
29/11/2021;121.79;336.63;160.24;85.16;697.2;4655.3;6776.25
30/11/2021;120.51;330.59;165.3;83.42;686.6;4567;6721.16
01/12/2021;122.18;330.08;164.77;85.39;697.5;4513;6881.87
02/12/2021;120.58;329.49;163.76;83.75;686.6;4577.1;6795.75
03/12/2021;120.71;323.01;161.84;83.33;685;4538.4;6765.52
06/12/2021;122.94;326.19;165.32;83.91;690.1;4591.7;6865.78
07/12/2021;128.36;334.92;171.18;84.91;725;4686.8;7065.39
08/12/2021;128.38;334.97;175.08;84.16;714.7;4701.2;7014.57
09/12/2021;128;333.1;174.56;83.65;715;4667.4;7008.23
10/12/2021;127.7;342.54;179.45;86.08;710;4712;6991.68
13/12/2021;128.08;339.4;175.74;85.99;709;4669;6942.91
14/12/2021;126.38;328.34;174.33;85.03;701.6;4634.1;6895.31
15/12/2021;127.21;334.65;179.3;86.26;711.9;4709.9;6927.63
16/12/2021;127.87;324.9;172.26;86.68;713.3;4668.7;7005.07
17/12/2021;126.28;323.8;171.14;86.44;699;4620.6;6926.63
20/12/2021;123.69;319.91;169.75;86.45;697.8;4568;6870.1
21/12/2021;123.83;327.29;172.99;87.22;701.5;4649.2;6964.99
22/12/2021;124.25;333.2;175.64;87.4;715.4;4696.6;7051.67
23/12/2021;125.21;334.69;176.28;87.7;722;4725.8;7106.15
24/12/2021;124.36;;;87.4;717.4;;7086.58
27/12/2021;125.95;342.45;180.33;88.11;726.3;4791.2;7140.39
28/12/2021;126.84;341.25;179.29;88.42;730.8;4786.4;7181.11
29/12/2021;126.23;341.95;179.38;88.34;727.9;4793.1;7161.52
30/12/2021;127.01;339.32;178.2;88.67;730;4778.7;7173.23
31/12/2021;126.71;336.32;177.57;88.12;727;4766.2;7153.03
03/01/2022;127.69;334.75;182.01;88.86;731;4796.6;7217.22
04/01/2022;130.15;329.01;179.7;87.61;744;4793.5;7317.41
05/01/2022;132.26;316.38;174.92;87.81;758;4700.6;7376.37
06/01/2022;129.75;313.88;172;87.68;727.1;4696.1;7249.66
07/01/2022;129.29;314.04;172.17;88.14;715.8;4677;7219.48
10/01/2022;128.99;314.27;172.19;88.39;702.7;4670.3;7115.77
11/01/2022;129.54;314.98;175.08;89.53;710;4713.1;7183.38
12/01/2022;130.74;318.27;175.53;89.49;708.7;4726.4;7237.19
13/01/2022;129.4;304.8;172.19;88.46;690;4659;7201.14
14/01/2022;127.88;310.2;173.07;90.15;675.4;4662.9;7143
17/01/2022;128.35;;;91.72;686.4;;7201.64
18/01/2022;126.93;302.65;169.8;91.58;673;4577.1;7133.83
19/01/2022;128.76;303.33;166.23;91.25;697.7;4532.8;7172.98
20/01/2022;130.2;301.6;164.51;92.44;703.9;4482.7;7194.16
21/01/2022;128.26;296.03;162.41;90.47;697.2;4397.9;7068.59
24/01/2022;124.56;296.37;161.62;88.06;662.8;4410.1;6787.79
25/01/2022;125.7;288.49;159.78;89.78;667;4356.4;6837.96
26/01/2022;125.93;296.71;159.69;91.46;683.6;4349.9;6981.96
27/01/2022;126.88;299.84;159.22;94.4;694;4326.5;7023.8
28/01/2022;124.96;308.26;170.33;93.77;716.4;4431.9;6965.88
31/01/2022;125.11;310.98;174.78;92.27;722.6;4515.6;6999.2
01/02/2022;125.67;308.76;174.61;91.11;732.2;4546.5;7099.49
02/02/2022;127.29;313.46;175.84;91.8;729.3;4589.4;7115.27
03/02/2022;124.79;301.25;172.9;90.81;711.7;4477.4;7005.63
04/02/2022;121.7;305.94;172.39;89.82;706.1;4500.5;6951.38
07/02/2022;121.07;300.95;171.66;92.61;716.1;4483.9;7009.25
08/02/2022;120.51;304.56;174.83;93.22;706.1;4521.5;7028.41
09/02/2022;120.55;311.21;176.28;92.98;716.6;4587.2;7130.88
10/02/2022;122.31;302.38;172.12;92.38;706.2;4504.1;7101.55
11/02/2022;118.74;295.04;168.64;93.34;685;4418.64;7011.6
14/02/2022;117.45;295;168.88;91.72;670;4401.67;6852.2
15/02/2022;119.44;300.47;172.79;93.34;694;4471.07;6979.97
16/02/2022;122.64;299.5;172.55;93;687.6;4475.01;6964.98
17/02/2022;124.23;290.73;168.88;93.14;684.1;4380.26;6946.82
18/02/2022;124.58;287.93;167.3;92.54;686.3;4348.87;6929.63
21/02/2022;121.22;;;91.67;672.2;;6788.34
22/02/2022;121.06;287.72;164.32;91.56;669.2;4304.76;6787.6
23/02/2022;122.53;280.27;160.07;92.65;665.8;4225.5;6780.67
24/02/2022;119.49;294.59;162.74;89.74;635.9;4288.7;6521.05
25/02/2022;122.31;297.31;164.85;93.38;666.6;4384.65;6752.43
28/02/2022;122.89;298.79;165.12;92.98;659.9;4373.94;6658.83
01/03/2022;122.28;294.95;163.2;91.49;625.8;4306.26;6396.49
02/03/2022;122.99;300.19;166.56;90.95;638;4386.54;6498.02
03/03/2022;121.92;295.92;166.23;89.66;617.4;4363.49;6378.37
04/03/2022;118.38;289.86;163.17;87.35;577.8;4328.87;6061.66
07/03/2022;116.68;278.91;159.3;88.29;567.8;4201.09;5982.27
08/03/2022;113.74;275.85;157.44;91.3;550.1;4170.7;5962.96
09/03/2022;120.64;288.5;162.95;93.8;602.6;4277.88;6387.83
10/03/2022;117.32;285.59;158.52;92.63;587.9;4259.52;6207.2
11/03/2022;118.81;280.07;154.73;93.13;594.9;4204.31;6260.25
14/03/2022;122.2;276.44;150.62;92.48;598.7;4173.11;6369.94
15/03/2022;122.35;287.15;155.09;93.49;590;4262.45;6355
16/03/2022;124.79;294.39;159.59;93.58;628.9;4357.86;6588.64
17/03/2022;126.05;295.22;160.62;94.53;629.8;4411.67;6612.52
18/03/2022;126.07;300.43;163.98;92.8;639.4;4463.12;6620.24
21/03/2022;125.01;299.16;165.38;92.81;633.2;4461.18;6582.33
22/03/2022;124.58;304.06;168.82;93.55;643.9;4511.61;6659.41
23/03/2022;127.45;299.49;170.21;93.13;624.3;4456.24;6581.43
24/03/2022;130.12;304.1;174.07;92.7;624.7;4520.16;6555.77
25/03/2022;130.41;303.68;174.72;92.63;626;4543.06;6553.68
28/03/2022;131.09;310.7;175.6;93.61;635.7;4575.52;6589.11
29/03/2022;131.39;315.41;178.96;91.52;671.8;4631.6;6792.16
30/03/2022;131.74;313.86;177.77;93.09;660.5;4602.45;6741.59
31/03/2022;131.34;308.31;174.61;92.03;649.4;4530.41;6659.87
01/04/2022;131.74;309.42;174.31;93.65;649.6;4545.86;6684.31
04/04/2022;133.22;314.97;178.44;94.87;663.9;4582.64;6731.37
05/04/2022;133.67;310.88;175.06;96.47;660.9;4525.12;6645.51
06/04/2022;132.36;299.5;171.83;97.87;636.2;4481.15;6498.83
07/04/2022;132.43;301.37;172.14;99.39;624;4500.21;6461.68
08/04/2022;134.07;296.97;170.09;103.92;631.7;4488.28;6548.22
11/04/2022;135.54;285.26;165.75;105.67;619.9;4412.53;6555.81
12/04/2022;133.97;282.06;167.66;102.68;630.9;4397.45;6537.41
13/04/2022;134.07;287.62;170.4;103.14;634.1;4446.59;6542.14
14/04/2022;134.63;279.83;165.29;102.6;640;4392.59;6589.35
18/04/2022;;280.52;165.07;;;4391.69;
19/04/2022;132.98;285.3;167.4;102.01;634.1;4462.21;6534.79
20/04/2022;133.7;286.36;167.23;101.83;642.3;4459.45;6624.91
21/04/2022;134.43;280.81;166.42;102.7;653.4;4393.66;6715.1
22/04/2022;132.4;274.03;161.79;100.87;639.6;4271.78;6581.42
25/04/2022;131.69;280.72;162.88;100.37;615.6;4296.12;6449.38
26/04/2022;133.17;270.22;156.8;100.77;607.3;4175.2;6414.57
27/04/2022;134.13;283.22;156.57;102.8;616.6;4183.96;6445.26
28/04/2022;135.24;289.63;163.64;101.87;617.2;4287.5;6508.14
29/04/2022;136.64;277.52;157.65;100.65;619.5;4131.93;6533.77
02/05/2022;134.73;284.47;157.96;100.49;606.6;4155.38;6425.61
03/05/2022;135.47;281.78;159.48;101.09;600.5;4175.48;6476.18
04/05/2022;135.16;289.98;166.02;99.2;593.3;4300.17;6395.68
05/05/2022;135.49;277.35;156.77;99.5;574;4146.87;6368.4
06/05/2022;132.91;274.73;157.28;97.05;561.9;4123.34;6258.36
09/05/2022;129.64;264.58;152.06;96.46;542.6;3991.24;6086.02
10/05/2022;130.28;269.5;154.51;97.79;549.5;4001.05;6116.91
11/05/2022;130.88;260.55;146.5;97.93;573;3935.18;6269.73
12/05/2022;130.26;255.35;142.56;97.46;565.4;3930.08;6206.26
13/05/2022;134.21;261.12;147.11;99.79;581.3;4023.89;6362.68
16/05/2022;132.03;261.5;145.54;100;575;4008.01;6347.77
17/05/2022;134.71;266.82;149.24;99.92;590.1;4088.85;6430.19
18/05/2022;133.69;254.08;140.82;100.92;578.5;3923.68;6352.94
19/05/2022;131.9;253.14;137.35;100.06;568.5;3900.79;6272.71
20/05/2022;132.33;252.56;137.59;102.3;556.6;3901.36;6285.24
23/05/2022;134.43;260.65;143.11;103.7;560.9;3973.75;6358.74
24/05/2022;132.93;259.62;140.36;103.62;551.8;3941.48;6253.14
25/05/2022;133.11;262.52;140.52;103.72;551;3978.73;6298.64
26/05/2022;133.97;265.9;143.78;103.6;571.2;4057.84;6410.58
27/05/2022;136.91;273.24;149.64;102.38;593.4;4158.24;6515.75
30/05/2022;136.41;;;100.42;608.6;;6562.39
31/05/2022;134.58;271.87;148.84;99.38;597.2;4132.15;6468.8
01/06/2022;132;272.42;148.71;99.45;597.8;4101.23;6418.89
02/06/2022;134.02;274.58;151.21;99.33;608.1;4176.82;6500.44
03/06/2022;133.72;270.02;145.38;100.06;609.1;4108.54;6485.3
06/06/2022;134.78;268.75;146.14;100.16;613.8;4121.43;6548.78
07/06/2022;133.78;272.5;148.71;99.99;608.4;4160.68;6500.35
08/06/2022;131.09;270.41;147.96;99.11;601.7;4115.77;6448.63
09/06/2022;128.98;264.79;142.64;98.26;587.6;4017.82;6358.46
10/06/2022;126.47;252.99;137.13;96.87;572.9;3900.86;6187.23
13/06/2022;125.71;242.26;131.88;95.87;550;3749.63;6022.32
14/06/2022;122.71;244.49;132.76;94.15;544;3735.48;5949.84
15/06/2022;124.4;251.76;135.43;93.95;551.8;3789.99;6030.13
16/06/2022;119.71;244.97;130.06;93.53;539.4;3666.77;5886.24
17/06/2022;117.64;247.65;131.56;94.17;544.7;3674.84;5882.65
